director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,cast_total_facebook_likes,language,country,content_rating,budget,actor_2_facebook_likes,movie_facebook_likes
596,697,1000,16017403,0,3300,1,1,R,5000000,835,0
596,697,1000,16017403,0,3300,1,1,R,5000000,835,0
593,241,374,3093491,0,1283,1,1,R,5000000,362,5000
520,192,11000,14123773,0,12306,1,1,R,5000000,892,25000
460,395,990,4306697,0,2820,1,0,R,5000000,900,920
407,111,11000,13269963,0,11400,1,1,R,5000000,189,0
399,83,399,44456509,0,688,0,0,PG-13,5000000,89,14000
337,41,982,1729969,0,1520,1,1,R,5000000,463,14000
335,34,838,21994911,0,1122,1,0,R,5000000,203,0
272,551,801,14100000,0,2943,1,1,R,5000000,796,0
263,192,967,2221809,0,1582,1,1,PG-13,5000000,289,0
261,145,722,1100000,0,1201,1,1,R,5000000,280,247
214,424,7000,21501098,0,8375,1,1,PG-13,5000000,468,22000
212,896,11000,27296514,0,17738,1,1,R,5000000,3000,65000
125,11,60,223878,0,132,0,0,R,5000000,29,282
122,360,23000,1082044,0,24994,1,0,R,5000000,1000,21000
99,44,93,9628751,1,315,1,1,PG,5000000,45,207
89,355,729,11675178,0,2848,1,1,R,5000000,706,11000
84,572,1000,5480318,0,2691,1,1,R,5000000,778,462
79,218,608,64267897,0,1770,1,1,R,5000000,362,0
76,345,798,136432,0,2217,1,0,R,5000000,769,0
66,13,155,27285953,1,259,1,1,R,5000000,78,16000
66,161,1000,21197315,0,1410,1,1,R,5000000,200,14000
59,202,972,27689474,0,2071,1,1,R,5000000,407,23000
57,233,727,3219029,0,1836,1,1,R,5000000,442,10000
52,332,510,32453345,0,2161,1,1,R,5000000,358,10000
52,688,10000,2445646,0,12897,1,1,R,5000000,963,13000
52,102,624,1980338,0,1209,1,1,R,5000000,385,507
44,596,15000,14015786,0,27646,1,1,R,5000000,11000,938
38,249,567,241437427,0,1495,1,1,PG,5000000,312,5000
37,1000,11000,24809547,0,15710,1,1,R,5000000,3000,11000
35,473,4000,4700361,0,6617,1,1,PG-13,5000000,849,0
34,227,811,16066,0,1789,1,0,R,5000000,522,40
27,101,742,17768000,0,1136,1,1,R,5000000,120,0
26,236,487,143000,0,1495,1,1,R,5000000,298,0
25,423,17000,18656400,0,19673,1,1,PG-13,5000000,2000,45000
24,434,581,104007828,0,2371,1,1,R,5000000,438,24000
24,113,235,53884821,0,799,1,1,R,5000000,119,26000
23,467,1000,17382982,0,2840,0,1,R,5000000,694,0
23,503,927,9658370,0,3552,1,1,R,5000000,509,740
23,560,847,6755271,0,3004,1,1,R,5000000,591,327
19,39,25000,4040588,0,25676,1,1,PG-13,5000000,579,0
18,295,634,20773070,0,1810,1,1,PG,5000000,420,0
17,205,520,17683670,0,1520,1,1,PG-13,5000000,270,0
17,85,690,12947763,0,1160,1,1,R,5000000,190,0
17,688,2000,1474508,0,4607,1,1,R,5000000,989,0
13,430,1000,34099640,0,2515,1,1,PG,5000000,934,0
13,141,742,15126948,0,1227,1,1,R,5000000,152,0
13,600,3000,296665,0,5185,1,1,R,5000000,971,0
12,797,3000,8786715,0,5668,1,1,PG-13,5000000,835,0
10,402,589,10429707,0,2705,1,1,PG,5000000,416,0
10,704,852,50820940,0,5056,1,1,PG-13,5000000,707,18000
10,93,715,1056102,0,1315,1,1,R,5000000,436,1000
9,71,636,6239558,0,1033,1,0,R,5000000,210,352
8,268,926,12200000,1,2383,1,1,PG,5000000,400,0
8,400,45000,15152879,0,46868,1,0,PG-13,5000000,541,0
8,495,1000,92900,0,3146,1,1,PG-13,5000000,893,546
7,664,1000,13350177,0,4856,1,1,PG-13,5000000,984,562
7,939,8000,2711210,0,10517,1,1,R,5000000,981,0
6,940,3000,124720,0,4987,1,1,PG,5000000,1000,777
6,65,935,14343976,0,1327,1,1,R,5000000,120,1000
3,448,859,6157157,0,3942,1,1,PG-13,5000000,448,0
0,73,2000,19421271,0,2908,1,1,G,5000000,804,122
0,504,629,42365600,0,2730,1,0,PG,5000000,561,0
0,482,852,83574831,0,2975,1,1,PG-13,5000000,618,35000
0,99,432,65069140,0,1010,1,1,PG-13,5000000,309,27000
0,84,11000,9203192,0,11328,1,1,PG-13,5000000,106,15000
0,361,578,830210,0,3382,1,1,PG-13,5000000,435,0
0,458,1000,43771291,0,3215,1,1,R,5000000,562,15000
0,458,1000,43771291,0,3215,1,1,R,5000000,562,15000
0,657,1000,24138847,0,2990,1,1,R,5000000,898,0
0,287,901,19281235,0,2523,1,1,R,5000000,413,232
0,372,18000,5009677,0,19404,1,0,R,5000000,572,47000
0,88,14000,3049135,0,14574,1,0,R,5000000,433,0
0,15,343,65087,0,408,1,1,R,5000000,29,559
0,394,745,37440,0,1986,1,1,R,5000000,508,0
26,300,2000,56536016,0,3344,1,1,PG-13,4900000,509,0
127,798,6000,1110286,0,8876,1,1,R,4825000,941,0
31,43,65,4063859,0,200,0,0,R,4800000,51,11000
0,581,1000,47277326,0,2990,1,1,R,4800000,1000,0
0,428,33000,778565,0,34779,1,0,R,4800000,1000,30000
7,339,968,1705139,0,2545,1,1,R,4700000,733,0
3,9,74,513836,0,143,0,0,R,4600000,52,0
260,592,9000,34468224,0,11736,1,1,R,4500000,844,0
249,261,2000,8691,1,3089,1,1,R,4500000,298,0
219,701,15000,727883,0,17040,1,1,R,4500000,933,33000
210,471,845,871577,0,2614,1,0,R,4500000,631,13000
179,239,1000,52700832,0,1862,1,0,R,4500000,398,0
92,221,3000,12574715,0,4198,1,0,PG-13,4500000,766,12000
37,542,801,81200000,0,3113,1,1,R,4500000,760,0
11,194,11000,3287435,0,12250,1,1,R,4500000,813,430
4,3,25,713413,0,48,0,0,R,4500000,20,689
0,498,1000,23031390,0,2868,1,1,R,4500000,597,575
0,126,3000,3798532,0,3668,1,1,R,4500000,441,2000
0,167,1000,3609278,0,2235,1,1,R,4500000,1000,38000
0,329,14000,108229,0,15860,1,1,R,4500000,1000,7000
869,425,888,112000000,0,2176,1,1,R,4400000,721,32000
335,16,114,1487477,0,206,0,0,R,4200000,28,0
11000,629,11000,39200000,0,12691,1,1,PG,4000000,636,0
11000,405,19000,10515579,0,20132,1,0,PG-13,4000000,427,0
1000,358,605,13464388,0,1686,1,0,R,4000000,427,19000
909,184,909,21244913,0,1779,1,0,R,4000000,504,4000
905,466,27000,2338695,0,29277,1,0,R,4000000,594,0
675,968,16000,6525762,0,19928,1,1,R,4000000,977,0
395,80,13000,31252964,0,13707,1,1,R,4000000,595,0
378,611,925,2892582,0,3559,1,1,R,4000000,729,0
357,326,3000,35385560,0,4807,1,1,R,4000000,465,8000
330,0,48,2601847,0,48,0,1,PG-13,4000000,0,26000
294,15,585,8060,1,666,0,0,R,4000000,39,11000
234,221,12000,371897,0,13607,1,1,R,4000000,1000,11000
213,92,225,94900000,0,791,1,1,R,4000000,174,0
163,651,1000,87025093,0,4134,1,1,R,4000000,654,0
131,90,497,2426851,0,776,1,1,R,4000000,113,830
101,71,730,1325073,0,1208,1,1,R,4000000,394,708
101,324,721,800000,0,1700,1,1,R,4000000,576,550
99,960,4000,4301331,0,7921,1,1,R,4000000,975,0
89,511,986,17314483,0,4073,1,1,R,4000000,713,0
84,95,110,105500000,0,582,1,0,R,4000000,95,0
81,687,2000,399793,0,4343,1,1,R,4000000,811,111
69,69,522,10097096,0,955,1,1,R,4000000,231,842
60,444,979,562059,0,3130,1,1,R,4000000,665,872
58,9,331,146402,0,387,0,0,R,4000000,27,0
55,5,223,4063,0,242,1,0,R,4000000,11,657
49,20,72,36200000,0,174,1,1,R,4000000,31,0
45,69,623,100412,0,824,0,0,PG-13,4000000,85,0
30,296,769,4046737,0,2251,1,1,R,4000000,413,15000
24,545,834,2800000,0,2662,1,1,R,4000000,625,309
24,83,374,228524,0,768,1,1,R,4000000,181,345
22,32,186,3950029,0,416,0,0,PG-13,4000000,135,0
21,161,420,864959,0,1215,1,0,PG,4000000,291,0
19,599,18000,12836,0,20135,1,1,R,4000000,759,161
12,19,163,542860,0,219,0,0,R,4000000,20,0
10,196,507,143653,0,1281,1,0,PG-13,4000000,236,0
9,4,61,375723,0,76,0,0,R,4000000,9,0
8,428,759,185577,0,2805,1,0,R,4000000,638,182
5,710,49000,7825820,0,50831,1,1,R,4000000,780,576
0,323,690,15655665,0,2135,1,1,PG-13,4000000,400,110
0,11,19000,44566004,0,32015,1,1,R,4000000,13000,17000
0,127,230,25359200,0,673,1,1,R,4000000,193,92000
0,133,355,13008928,0,837,1,1,R,4000000,151,27000
0,237,721,3468572,0,1966,1,1,R,4000000,246,816
0,231,648,101055,0,1951,1,1,R,4000000,529,0
149,248,503,198655278,0,1862,1,1,G,3977000,384,16000
346,26,74,610968,0,216,0,0,R,3800000,69,60000
29,64,117,19959,0,298,1,0,R,3800000,64,0
0,966,22000,100669,0,36885,1,1,R,3800000,12000,407
81,687,12000,31968347,0,14823,1,1,R,3600000,898,0
98,397,883,32541719,0,2201,1,0,PG-13,3500159,528,0
835,,13000,236266,0,13000,1,1,R,3500000,0,0
670,34,486,7267324,0,623,0,0,R,3500000,37,0
473,624,826,27900000,0,3455,1,1,R,3500000,723,8000
450,712,14000,20803237,0,18645,1,1,R,3500000,3000,16000
386,248,3000,6390032,0,4238,1,1,R,3500000,258,0
310,616,33000,9701559,0,35941,1,1,R,3500000,2000,25000
197,159,513,26005908,0,1379,1,0,R,3500000,239,10000
117,556,851,27900000,0,3036,1,1,R,3500000,582,0
104,318,628,83400000,0,2726,1,1,PG,3500000,575,16000
89,388,963,37606,0,2658,1,0,R,3500000,654,0
78,969,18000,5354039,0,22834,1,1,R,3500000,2000,21000
28,131,426,123777,1,1043,1,0,PG-13,3500000,294,0
23,660,4000,96793,1,6380,1,1,PG-13,3500000,756,1000
22,159,648,25138292,0,1122,1,1,R,3500000,191,43000
22,10,174,886410,0,222,0,0,R,3500000,16,140
18,844,3000,3071947,0,9555,1,1,R,3500000,2000,0
13,221,439,2848578,0,1567,1,1,PG,3500000,399,0
11,121,1000,45857453,0,2323,1,0,R,3500000,891,0
11,121,1000,45857453,0,2323,1,0,R,3500000,891,0
10,178,3000,14000000,0,3617,1,1,R,3500000,273,1000
9,405,11000,101228,0,20009,1,1,R,3500000,8000,414
0,557,2000,16501785,0,3559,1,0,R,3500000,887,21000
0,78,625,10305534,0,987,1,1,R,3500000,118,280
0,111,385,9449219,0,995,1,1,R,3500000,356,453
0,681,827,220234,0,3574,1,1,R,3500000,729,360
171,143,382,7159147,0,954,0,0,R,3400000,273,11000
10,126,189,535249,0,768,1,1,R,3400000,131,974
353,40,1000,7563397,0,1211,0,0,R,3300000,69,28000
232,353,10000,2961991,0,11459,1,1,R,3300000,721,0
141,535,24000,13092000,0,26495,1,1,R,3300000,970,129000
38,377,625,8108247,0,2747,1,1,PG-13,3300000,464,0
26,801,10000,25799043,0,11771,1,1,PG-13,3300000,830,0
101,157,1000,5776314,0,2016,1,1,R,3200000,394,15000
47,407,658,8243880,0,3086,1,1,R,3200000,636,762
23000,694,23000,24475193,0,44265,1,1,R,3000000,19000,33000
1000,220,989,11694528,0,2165,1,1,R,3000000,744,635
767,87,682,27200000,0,1035,1,0,PG,3000000,119,0
700,56,599,39852,0,1030,1,1,R,3000000,325,117
644,559,1000,141600000,0,3468,1,1,R,3000000,783,0
301,412,1000,48056940,0,2239,1,1,R,3000000,419,58000
300,200,729,4109095,0,1292,1,1,R,3000000,257,0
269,24,489,2223990,0,539,1,1,R,3000000,26,26
188,693,2000,24629916,0,4277,1,1,PG,3000000,970,902
152,135,674,7282851,1,1395,1,1,R,3000000,174,812
151,29,113,2912363,0,278,0,0,R,3000000,64,0
89,263,16000,1028658,0,17471,1,0,R,3000000,517,24000
87,605,2000,22000,0,4920,1,0,R,3000000,683,0
84,331,702,252726,0,2715,0,1,PG,3000000,366,76
78,197,536,200803,0,1467,1,1,R,3000000,317,0
65,535,942,64423650,0,3708,1,1,R,3000000,810,31000
63,422,2000,26345,1,4810,1,0,R,3000000,1000,0
52,482,773,24788807,0,1965,1,0,PG,3000000,588,0
45,267,578,3559990,0,1363,1,1,R,3000000,341,417
41,155,956,19472057,0,1862,1,1,R,3000000,316,0
32,175,610,15369573,0,1441,1,1,PG,3000000,232,710
29,147,683,1200000,1,1139,1,1,R,3000000,155,107
27,847,1000,73678,0,4374,1,1,R,3000000,902,348
23,706,1000,10017041,1,4815,1,1,R,3000000,927,545
21,189,438,84749884,0,1081,1,1,R,3000000,332,14000
21,416,4000,418268,0,8353,1,1,R,3000000,3000,0
18,233,939,7059537,0,2321,1,1,PG-13,3000000,407,837
16,222,687,3902679,0,1806,1,1,R,3000000,233,217
15,453,953,5844929,0,2510,1,1,PG-13,3000000,625,595
15,357,433,5005,0,1929,1,1,R,3000000,396,448
14,636,1000,13684949,0,3752,1,1,PG,3000000,811,227
13,159,419,302204,0,975,1,0,PG,3000000,254,167
13,6,280,6517198,0,308,0,0,R,3000000,11,0
9,12,71,19184015,0,159,1,1,R,3000000,65,63
6,804,16000,16101109,0,19957,1,1,R,3000000,1000,0
4,152,641,7888703,0,1389,1,1,PG,3000000,168,491
4,394,875,100675,0,2305,1,1,PG-13,3000000,412,0
0,542,560,3293258,1,2238,1,1,PG-13,3000000,555,0
0,360,1000,38168022,0,1964,1,1,R,3000000,436,290
0,48,140,8114507,0,328,1,1,R,3000000,63,62000
0,51,472,4142507,0,858,1,1,R,3000000,324,131
0,165,574,3105269,1,1335,1,0,R,3000000,327,174
0,539,1000,2926565,0,3608,1,1,R,3000000,585,0
0,38,717,2181290,0,852,0,0,R,3000000,78,43000
0,387,40000,1821983,0,43810,1,1,R,3000000,3000,20000
179,11,119,5595428,0,167,0,0,R,2900000,14,0
187,427,1000,1247453,0,3690,1,0,R,2800000,887,750
152,181,935,19170001,0,1855,1,1,R,2800000,448,0
3,327,833,475000,0,2753,1,1,R,2800000,549,323
0,481,1000,86300000,0,2703,1,1,PG,2800000,595,14000
28,415,1000,3500000,1,2319,1,1,R,2700000,695,0
9,42,402,9054736,0,787,1,1,R,2700000,222,381
7,17,289,95016,0,362,0,0,R,2700000,38,442
0,3,50,5792822,0,65,1,1,R,2700000,8,13000
133,239,443,3130592,0,1269,1,0,R,2600000,249,963
76,36,123,38108,0,239,0,0,R,2600000,76,0
38,117,584,2850263,0,1218,1,1,PG,2600000,399,0
0,628,1000,119500000,0,4701,1,1,R,2600000,1000,12000
835,535,18000,6401336,0,19923,1,1,R,2500000,595,0
571,370,2000,322157,0,4590,1,1,R,2500000,973,19000
234,463,11000,548712,0,12385,1,1,R,2500000,552,571
119,0,334,12995673,0,338,1,1,R,2500000,4,24000
89,555,713,40041683,0,3421,1,1,R,2500000,584,0
67,67,871,33349949,0,1111,1,1,PG,2500000,118,0
53,478,8000,6851969,0,10040,1,1,R,2500000,1000,10000
24,67,381,14400000,0,684,1,1,R,2500000,128,0
18,307,935,15935068,0,2899,1,1,R,2500000,805,949
15,36,1000,32230907,0,1385,1,1,R,2500000,309,0
14,215,902,3325638,0,1980,1,1,PG-13,2500000,291,13000
12,15,578,64359,0,643,1,0,R,2500000,29,108
8,35,426,75727,0,862,0,1,PG-13,2500000,399,0
7,442,745,1282084,0,2125,1,1,R,2500000,631,500
0,249,640,71904,0,1491,1,1,PG-13,2500000,261,140
0,294,625,26781723,0,1655,1,1,R,2500000,379,0
0,4,15,5400000,0,36,1,1,R,2500000,12,22000
0,721,1000,1163508,0,5158,1,1,R,2500000,725,15000
0,5,191,99851,0,210,1,1,R,2500000,12,0
0,798,26000,92191,0,29325,1,0,R,2500000,1000,0
29,76,847,178739,0,1668,1,1,PG-13,2450000,618,566
9,201,973,978908,0,2306,1,0,PG-13,2400000,872,250
0,702,1000,5731103,0,5963,1,1,R,2400000,748,352
277,327,1000,62549000,0,2412,1,0,R,2300000,530,0
16,835,2000,12985267,0,6752,1,1,PG-13,2300000,848,13000
6,14,40,792966,1,99,1,1,R,2300000,30,321
11,,16,76400000,0,16,1,1,G,2280000,0,3000
84,275,861,379643,0,2161,1,1,PG-13,2200000,425,285
28,217,426,30000000,0,1472,1,1,R,2200000,359,0
13,17,42,21300000,0,170,1,1,R,2200000,27,1000
8,78,798,104257,0,1430,1,0,R,2200000,472,0
7,17,128,3330,0,214,1,1,R,2100000,22,305
750,41,745,9003011,1,1396,1,0,R,2000000,531,0
589,341,690,34522221,0,2300,1,1,PG-13,2000000,589,10000
521,80,773,768045,0,976,1,0,R,2000000,89,0
460,900,991,5132222,0,2990,1,0,R,2000000,971,619
453,2000,24000,3335839,1,50313,1,1,R,2000000,23000,0
421,159,314,14673301,0,1062,1,1,R,2000000,189,45000
244,244,538,3885134,0,1349,1,1,R,2000000,363,0
214,430,1000,1900725,0,2129,1,0,R,2000000,509,0
207,155,380,11284657,0,927,0,0,R,2000000,284,39000
204,697,1000,99147,0,3207,1,1,R,2000000,697,69
195,50,827,20167424,0,1044,0,0,R,2000000,88,33000
191,336,597,19067631,0,1981,1,1,PG-13,2000000,541,0
149,580,912,6719300,0,3163,1,0,PG-13,2000000,752,0
148,471,900,395592,0,2972,1,0,R,2000000,648,0
108,103,173,11533945,0,563,1,1,R,2000000,148,0
90,65,168,1134049,0,408,1,0,PG,2000000,142,0
85,186,265,7369373,0,901,1,0,R,2000000,194,0
81,179,34000,6531491,0,34446,1,1,R,2000000,248,20000
68,391,835,410241,0,2110,1,1,R,2000000,601,3000
68,374,635,92401,0,2423,1,1,R,2000000,445,17000
38,85,363,198407,0,774,1,1,R,2000000,223,474
32,75,483,11546543,1,768,0,0,R,2000000,147,0
31,328,804,3590010,0,3013,1,0,R,2000000,625,0
22,80,10000,1477002,0,11184,1,1,R,2000000,1000,0
21,552,14000,13746550,1,15922,1,1,R,2000000,618,0
13,218,373,653621,0,1136,1,1,NC-17,2000000,334,592
13,480,3000,2706659,0,5977,1,0,R,2000000,796,0
11,249,489,6026908,0,2196,1,1,R,2000000,469,43
9,32,120,12555230,0,218,1,0,R,2000000,44,0
7,711,87000,52166,0,89263,1,1,R,2000000,781,371
5,349,1000,2557668,0,2739,1,1,PG-13,2000000,426,0
5,12,29,4958,1,86,1,0,R,2000000,18,1000
4,0,33,124494,1,36,1,1,PG-13,2000000,3,0
4,405,631,7680,0,2020,1,1,R,2000000,443,100
0,40,178,1098224,0,359,1,1,PG-13,2000000,69,32
0,19,269,13622333,0,361,0,0,R,2000000,43,0
0,35,85,5383834,0,318,0,0,R,2000000,79,11000
0,685,8000,2506446,0,11327,1,1,R,2000000,724,134
0,192,569,952620,0,1797,1,1,R,2000000,529,0
70,163,883,4170647,0,1616,1,0,R,1900000,183,1000
47,585,628,444044,0,4249,1,1,R,1900000,606,1000
35,482,548,1420578,0,2389,1,1,PG-13,1900000,495,298
28,223,18000,4600000,0,19649,1,1,R,1900000,1000,0
188,168,2000,12784397,0,2658,1,1,PG-13,1800000,458,31000
17,74,158,32600000,0,467,1,1,R,1800000,84,0
13,308,463,40990055,0,1958,1,0,PG-13,1800000,400,0
12,67,201,5709616,0,546,0,0,R,1800000,163,544
9,280,767,3050934,0,2187,1,1,PG-13,1800000,380,0
30,0,15,1523883,0,15,1,1,R,1750211,0,0
407,7,38,183490,0,60,1,1,R,1700000,8,594
143,783,1000,35918429,0,3970,1,1,R,1700000,874,951
84,34,680,992238,0,763,1,0,R,1700000,46,869
3,327,349,1943649,0,2095,1,1,PG-13,1700000,347,374
1000,127,2000,2580,0,2564,1,1,R,1650000,163,63
0,21,963,26893,0,1694,0,0,R,1600000,710,278
5,5,51,638951,0,83,0,1,R,1592000,24,100
787,642,1000,2365931,0,4762,1,1,R,1500000,787,0
675,164,902,418953,0,1582,1,0,R,1500000,424,853
522,423,813,194568,0,2179,1,1,R,1500000,522,0
436,4,474,703,0,920,1,1,R,1500000,436,47
387,18,436,7362100,0,479,1,1,R,1500000,25,0
308,374,1000,4599680,0,2186,1,1,R,1500000,482,0
293,808,16000,638476,0,32405,1,1,PG-13,1500000,14000,0
122,83,210,373967,0,469,1,1,R,1500000,148,0
58,42,552,712294,0,859,1,1,R,1500000,265,608
56,0,56,2283276,0,56,0,0,R,1500000,0,0
44,7,827,1221261,0,856,0,0,R,1500000,22,0
39,183,267,3123749,0,1231,1,1,R,1500000,225,88
38,690,801,3447339,0,2667,1,1,R,1500000,727,0
21,76,33000,406035,0,33441,1,1,R,1500000,243,0
18,597,954,119841,0,3901,1,1,PG,1500000,767,304
7,424,890,92362,0,3138,1,1,PG-13,1500000,597,68
0,8,309,163245,0,352,1,1,G,1500000,8,0
0,588,852,53991137,0,3030,1,1,PG-13,1500000,618,60000
0,158,634,173066,0,1238,1,1,R,1500000,328,0
87,37,87,36830,0,256,1,0,PG-13,1400000,70,400
33,3,341,304124,0,358,0,0,R,1400000,5,57
12000,636,12000,695229,0,14420,1,1,R,1300000,680,872
346,141,280,1647780,0,821,0,0,R,1300000,278,5000
212,195,10000,354704,0,11083,1,1,R,1300000,633,314
7,548,2000,609042,0,3475,1,1,PG,1300000,783,117
0,0,227,1060591,0,231,0,0,PG,1300000,4,0
49,59,309,19100000,0,707,1,1,R,1250000,121,0
16000,455,16000,2812029,0,28994,1,1,R,1200000,12000,19000
422,422,816,18488314,0,2893,1,1,R,1200000,577,0
91,849,1000,2199853,0,4289,1,1,R,1200000,1000,0
50,612,2000,9180275,0,4288,1,1,R,1200000,710,756
29,449,890,2859955,0,2681,1,1,PG-13,1200000,848,0
14,274,1000,594904,0,1805,1,1,PG-13,1200000,330,0
0,651,2000,55153403,0,5161,1,1,R,1200000,878,0
0,65,828,24741700,0,1431,1,1,R,1200000,531,2000
0,3,268,58936,0,318,1,1,R,1200000,44,27
338,60,1000,4105123,1,1445,0,0,R,1100000,342,51000
155,147,448,1400000,1,1329,1,1,R,1100000,426,241
22,48,434,56129,0,645,1,0,R,1100000,95,0
15,49,633,11806119,1,1168,1,1,R,1100000,403,0
57,92,1000,258113,0,1528,1,1,R,1066167,235,0
406,194,406,582024,0,904,1,1,NC-17,1000000,203,0
385,100,266,14564027,0,673,1,0,R,1000000,209,0
287,725,1000,17986000,0,4438,1,1,R,1000000,823,0
141,23,141,274661,0,313,1,1,R,1000000,125,0
132,584,778,1277257,0,2400,1,0,R,1000000,695,227
122,458,22000,3386698,0,23461,1,1,R,1000000,472,392
120,0,41,2957978,0,68,1,0,PG-13,1000000,27,0
112,428,1000,1744858,0,3085,1,1,R,1000000,826,671
87,420,887,396035,0,2721,1,0,R,1000000,805,305
82,490,2000,12996,1,3905,1,1,R,1000000,571,210
74,891,260000,96734,1,263584,1,1,PG-13,1000000,984,706
65,683,1000,10042266,0,3155,1,1,PG-13,1000000,989,816
56,13,21000,1950218,0,21124,1,1,R,1000000,104,387
53,176,563,721,1,1284,1,0,R,1000000,288,42
33,229,496,2508841,0,994,1,1,R,1000000,238,0
29,117,499,21210,0,1141,1,1,R,1000000,230,157
25,73,638,4231500,0,822,0,0,PG,1000000,85,16000
22,275,638,464126,0,1641,1,1,R,1000000,400,115
21,772,1000,104077,0,4720,1,1,R,1000000,835,11000
20,365,422,5997134,0,1899,1,1,R,1000000,374,11000
19,128,403,53245055,0,988,1,1,R,1000000,169,12000
18,300,1000,18112929,0,2665,1,1,R,1000000,466,24000
13,25,957,798341,0,1107,1,1,PG-13,1000000,81,100
12,6,245,982214,0,295,1,1,R,1000000,38,603
10,5,102,144431,0,118,1,0,PG-13,1000000,7,587
9,9,53,287761,0,86,1,0,PG,1000000,24,0
9,13,130,4946250,0,198,1,1,PG-13,1000000,19,14000
6,142,707,31537320,0,1565,1,1,R,1000000,305,13000
4,301,611,464655,0,1692,1,1,R,1000000,394,166
4,150,446,62480,0,928,1,1,R,1000000,171,793
4,624,2000,19539,0,6227,1,1,R,1000000,1000,3000
3,234,984,3773863,0,2563,1,1,PG-13,1000000,801,0
2,5,783,1677838,0,1447,1,1,PG,1000000,659,0
2,551,855,279282,0,2489,1,1,PG-13,1000000,577,150
2,226,2000,9013113,0,3192,1,1,R,1000000,508,0
0,0,20,100240,0,28,1,0,G,1000000,8,0
0,606,2000,21378000,0,4877,1,1,R,1000000,826,7000
0,606,2000,21378000,0,4878,1,1,R,1000000,826,7000
0,117,378,7022940,0,1173,1,1,R,1000000,321,682
0,268,844,428535,0,2289,1,1,R,1000000,625,24
0,394,975,6387,0,2694,1,1,R,1000000,645,0
80,794,13000,117235247,0,16094,1,1,PG,960000,1000,0
0,452,26000,3650677,0,28294,1,0,R,960000,1000,21000
171,0,109,1007962,0,117,1,1,R,950000,8,12000
28,501,945,20186,0,2924,1,1,R,930000,756,995
243,725,969,100659,0,3833,1,1,R,900000,962,0
91,659,982,381186,0,3299,1,1,R,900000,796,698
6,727,975,6643,0,4184,1,1,R,900000,947,0
4,201,1000,18378,0,1558,1,0,R,900000,233,0
0,88,282,16097842,0,687,1,1,R,900000,270,17000
0,263,3000,24475416,0,3967,1,1,R,890000,324,0
15,567,938,1243961,0,3770,1,1,R,850000,904,0
6,522,23000,819939,0,26017,1,1,R,850000,813,0
0,102,465,442638,0,897,1,1,R,850000,140,337
14,221,284,15278,0,1185,1,1,PG,825000,234,409
13000,285,606,32000000,0,1885,1,1,R,806947,332,18000
377,236,529,4771000,0,1502,1,1,R,800000,502,0
37,501,574,144583,0,1983,1,0,R,800000,573,130
9,86,159,1001437,0,423,1,1,R,800000,143,81
6,68,302,2073984,0,663,1,0,R,800000,270,219
38,69,214,1310270,1,587,1,1,PG-13,780000,115,1000
0,425,11000,115000000,0,14954,1,1,PG,777000,2000,0
365,522,934,4007792,0,2714,1,1,R,750000,830,31000
243,74,969,77501,0,1252,1,1,R,750000,128,0
168,21,108,47329,0,243,1,1,R,750000,72,163
8,357,2000,5518918,1,3071,1,1,R,750000,424,307
52,36,80,1141829,0,209,1,1,NC-17,700000,67,420
31,71,33000,2694973,0,33734,1,1,R,700000,519,0
23,2,7,7830611,0,15,1,1,PG-13,700000,6,0
0,236,752,10508,0,1763,1,1,PG-13,700000,282,102
53,65,530,18469,0,1038,1,1,R,650000,238,0
21,48,465,2301777,0,714,1,1,R,650000,170,161
16,254,602,171988,1,1281,1,1,PG-13,600000,266,12
14,136,262,13300000,0,778,1,1,R,600000,227,0
4,218,919,13493,0,2288,1,1,R,600000,711,51
